htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
mdp.39015036753260	Bulletin of the American Library Association. v.13 1919	American Library Association.	1919-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/mdp.39015036753260
uiuo.ark:/13960/t8pc2wj34	Bulletin of the American Library Association. 1919	American Library Association.	1919-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/uiuo.ark:/13960/t8pc2wj34
inu.30000099645727	Bulletin of the American Library Association. v.14 1920	American Library Association.	1920-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/inu.30000099645727
mdp.39015036753278	Bulletin of the American Library Association. v.14 1920	American Library Association.	1920-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/mdp.39015036753278
uiuo.ark:/13960/t2g73908t	Bulletin of the American Library Association. 1920	American Library Association.	1920-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/uiuo.ark:/13960/t2g73908t
inu.30000099645735	Bulletin of the American Library Association. v.15 1921	American Library Association.	1921-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/inu.30000099645735
mdp.39015036753286	Bulletin of the American Library Association. v.15 1921	American Library Association.	1921-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/mdp.39015036753286
uiuo.ark:/13960/t43r0rv8k	Bulletin of the American Library Association. 1921	American Library Association.	1921-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/uiuo.ark:/13960/t43r0rv8k
inu.30000099645743	Bulletin of the American Library Association. v.16 1922	American Library Association.	1922-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/inu.30000099645743
mdp.39015036753294	Bulletin of the American Library Association. v.16 1922	American Library Association.	1922-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/mdp.39015036753294
uiuo.ark:/13960/t78s4mx44	Bulletin of the American Library Association. 1922	American Library Association.	1922-00-00	1	1696601	sc78001580		https://catalog.hathitrust.org/Record/000551654	https://hdl.handle.net/2027/uiuo.ark:/13960/t78s4mx44
mdp.39015036898420	Libraries; a monthly review of library matters and methods. v.1 1896		1896-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898420
mdp.39015036898446	Libraries; a monthly review of library matters and methods. v.2 1897		1897-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898446
mdp.39015036898453	Libraries; a monthly review of library matters and methods. v.3 1898		1898-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898453
mdp.39015036898461	Libraries; a monthly review of library matters and methods. v.4 1899		1899-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898461
mdp.39015036898479	Libraries; a monthly review of library matters and methods. v.5 1900		1900-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898479
mdp.39015036898487	Libraries; a monthly review of library matters and methods. v.6 1901		1901-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898487
mdp.39015036898495	Libraries; a monthly review of library matters and methods. v.7 1902		1902-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898495
mdp.39015036898503	Libraries; a monthly review of library matters and methods. v.8 1903		1903-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898503
mdp.39015036898511	Libraries; a monthly review of library matters and methods. v.9 1904		1904-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898511
mdp.39015036898529	Libraries; a monthly review of library matters and methods. v.10 1905		1905-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898529
mdp.39015036898537	Libraries; a monthly review of library matters and methods. v.11 1906		1906-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898537
mdp.39015036898545	Libraries; a monthly review of library matters and methods. v.12 1907		1907-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898545
mdp.39015036898552	Libraries; a monthly review of library matters and methods. v.13 1908		1908-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898552
mdp.39015036898347	Libraries; a monthly review of library matters and methods. v.14 1909		1909-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898347
mdp.39015036898354	Libraries; a monthly review of library matters and methods. v.15 1910		1910-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898354
mdp.39015036898362	Libraries; a monthly review of library matters and methods. v.16 1911		1911-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898362
mdp.39015036898370	Libraries; a monthly review of library matters and methods. v.17 1912		1912-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898370
mdp.39015036898388	Libraries; a monthly review of library matters and methods. v.18 1913		1913-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898388
mdp.39015036898396	Libraries; a monthly review of library matters and methods. v.19 1914		1914-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898396
mdp.39015036898412	Libraries; a monthly review of library matters and methods. v.20 1915		1915-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898412
mdp.39015036898677	Libraries; a monthly review of library matters and methods. v.21 1916		1916-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898677
mdp.39015036898404	Libraries; a monthly review of library matters and methods. v.22 1917		1917-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898404
mdp.39015036898669	Libraries; a monthly review of library matters and methods. v.23 1918		1918-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898669
mdp.39015036898651	Libraries; a monthly review of library matters and methods. v.24 1919		1919-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898651
mdp.39015036898644	Libraries; a monthly review of library matters and methods. v.25 1920		1920-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898644
mdp.39015036898636	Libraries; a monthly review of library matters and methods. v.26 1921		1921-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898636
mdp.39015036898560	Libraries; a monthly review of library matters and methods. v.27 1922		1922-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898560
mdp.39015036898578	Libraries; a monthly review of library matters and methods. v.28 1923		1923-00-00	1	1641282			https://catalog.hathitrust.org/Record/000863038	https://hdl.handle.net/2027/mdp.39015036898578
mdp.39015019980633	Library journal. v.3 1878 Mar-Dec	American Library Association. Library Association.	1878-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015019980633
mdp.39015036908732	Library journal. v.5 1880	American Library Association. Library Association.	1880-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908732
mdp.39015036908724	Library journal. v.6 1881	American Library Association. Library Association.	1881-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908724
mdp.39015036908716	Library journal. v.7 1882	American Library Association. Library Association.	1882-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908716
mdp.39015036908708	Library journal. v.8 1883	American Library Association. Library Association.	1883-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908708
mdp.39015036908690	Library journal. v.9 1884	American Library Association. Library Association.	1884-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908690
mdp.39015036908682	Library journal. v.10 1885	American Library Association. Library Association.	1885-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908682
mdp.39015036908674	Library journal. v.11 1886	American Library Association. Library Association.	1886-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908674
mdp.39015036908666	Library journal. v.12 1887	American Library Association. Library Association.	1887-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908666
mdp.39015036908658	Library journal. v.13 1888	American Library Association. Library Association.	1888-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908658
mdp.39015036908401	Library journal. v.14 1889	American Library Association. Library Association.	1889-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908401
mdp.39015036908419	Library journal. v.15 1890	American Library Association. Library Association.	1890-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908419
mdp.39015036908427	Library journal. v.16 1891	American Library Association. Library Association.	1891-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908427
mdp.39015036908443	Library journal. v.17 1892	American Library Association. Library Association.	1892-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908443
mdp.39015036908153	Library journal. v.18 1893	American Library Association. Library Association.	1893-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908153
mdp.39015036908146	Library journal. v.19 1894	American Library Association. Library Association.	1894-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908146
mdp.39015036908138	Library journal. v.20 1895	American Library Association. Library Association.	1895-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908138
mdp.39015036908120	Library journal. v.21 1896	American Library Association. Library Association.	1896-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908120
mdp.39015079655257	Library journal. index v.1-22 1876-1897	American Library Association. Library Association.	1897-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015079655257
mdp.39015036908112	Library journal. v.22 1897	American Library Association. Library Association.	1897-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908112
mdp.39015036908104	Library journal. v.23 1898	American Library Association. Library Association.	1898-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908104
mdp.39015036908096	Library journal. v.24 1899	American Library Association. Library Association.	1899-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908096
mdp.39015036908088	Library journal. v.25 1900	American Library Association. Library Association.	1900-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908088
mdp.39015036908070	Library journal. v.26 1901	American Library Association. Library Association.	1901-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908070
mdp.39015036908062	Library journal. v.27 1902	American Library Association. Library Association.	1902-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908062
mdp.39015036908054	Library journal. v.28 1903	American Library Association. Library Association.	1903-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908054
mdp.39015036908047	Library journal. v.29 1904	American Library Association. Library Association.	1904-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908047
mdp.39015036907825	Library journal. v.30 1905	American Library Association. Library Association.	1905-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036907825
mdp.39015036907932	Library journal. v.33 1908	American Library Association. Library Association.	1908-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036907932
mdp.39015036907940	Library journal. v.34 1909	American Library Association. Library Association.	1909-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036907940
mdp.39015036907957	Library journal. v.35 1910	American Library Association. Library Association.	1910-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036907957
mdp.39015036907999	Library journal. v.39 1914	American Library Association. Library Association.	1914-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036907999
mdp.39015036908013	Library journal. v.41 1916	American Library Association. Library Association.	1916-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908013
mdp.39015036908039	Library journal. v.42 1917	American Library Association. Library Association.	1917-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908039
mdp.39015036908021	Library journal. v.43 1918	American Library Association. Library Association.	1918-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036908021
mdp.39015036909714	Library journal. v.45 1920	American Library Association. Library Association.	1920-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036909714
mdp.39015036909706	Library journal. v.46 1921	American Library Association. Library Association.	1921-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036909706
mdp.39015036909698	Library journal. v.47 1922	American Library Association. Library Association.	1922-00-00	1	1755854	04012654		https://catalog.hathitrust.org/Record/000494488	https://hdl.handle.net/2027/mdp.39015036909698
mdp.39015033901821	Library literature, 1921-1932; a supplement to Cannons' Bibliography of library economy, 1876-1920; compiled by the Junior members round table of the American Library Association, under the editorship of Lucile M. Morsch. 	American Library Association. Junior Members Round Table.	1934-00-00	1	885067	34005185		https://catalog.hathitrust.org/Record/000961538	https://hdl.handle.net/2027/mdp.39015033901821
mdp.39015036843962	Library occurrent. v.1-2 1906-11	Indiana State Library. Public Library Commission of Indiana.	1911-00-00	1	1640688	sn78000631		https://catalog.hathitrust.org/Record/000525147	https://hdl.handle.net/2027/mdp.39015036843962
nyp.33433001053838	Library occurrent. v. 1-3 (Apr. 1906-Sept. 1914)	Indiana State Library. Public Library Commission of Indiana.	1914-00-00	1	1640688	sn78000631		https://catalog.hathitrust.org/Record/000525147	https://hdl.handle.net/2027/nyp.33433001053838
mdp.39015036843970	Library occurrent. v.3-4 1911-17	Indiana State Library. Public Library Commission of Indiana.	1917-00-00	1	1640688	sn78000631		https://catalog.hathitrust.org/Record/000525147	https://hdl.handle.net/2027/mdp.39015036843970
nyp.33433001053846	Library occurrent. v. 4 (Jan. 1915-Oct. 1917)	Indiana State Library. Public Library Commission of Indiana.	1917-00-00	1	1640688	sn78000631		https://catalog.hathitrust.org/Record/000525147	https://hdl.handle.net/2027/nyp.33433001053846
mdp.39015036843988	Library occurrent. v.5 1918-20	Indiana State Library. Public Library Commission of Indiana.	1920-00-00	1	1640688	sn78000631		https://catalog.hathitrust.org/Record/000525147	https://hdl.handle.net/2027/mdp.39015036843988
nyp.33433001053853	Library occurrent. v. 5 (Jan. 1918-Oct. 1920)	Indiana State Library. Public Library Commission of Indiana.	1920-00-00	1	1640688	sn78000631		https://catalog.hathitrust.org/Record/000525147	https://hdl.handle.net/2027/nyp.33433001053853
mdp.39015036843996	Library occurrent. v.6 1921-23	Indiana State Library. Public Library Commission of Indiana.	1923-00-00	1	1640688	sn78000631		https://catalog.hathitrust.org/Record/000525147	https://hdl.handle.net/2027/mdp.39015036843996
mdp.39015035836785	Library work. v.1-2 1906-1909		1909-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/mdp.39015035836785
njp.32101076204625	Library work. v.1-2		1911-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/njp.32101076204625
chi.103300345	Library work. c.1 v.4-5 1910-11		1911-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/chi.103300345
nyp.33433003311721	Library work. v. 1-5 (Apr. 1906-Oct. 1911)		1911-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/nyp.33433003311721
njp.32101076204633	Library work. v.3		1911-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/njp.32101076204633
mdp.39015035836777	Library work. v.3-5 1909-1911		1911-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/mdp.39015035836777
njp.32101076204641	Library work. v.4-5		1911-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/njp.32101076204641
nyp.33433003311812	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 1 (Oct. 1907-July 1909)	University of the State of New York.	1909-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311812
mdp.39015036852484	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.2 1909/1911	University of the State of New York.	1911-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852484
nyp.33433003311820	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 2 (Oct. 1909-July 1911)	University of the State of New York.	1911-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311820
nyp.33433003311838	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 3 (Oct. 1911-Aug. 1913)	University of the State of New York.	1913-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311838
mdp.39015036852492	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.3 1911/1913 + Index 1-3	University of the State of New York.	1913-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852492
mdp.39015036852500	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.4 1913/1915	University of the State of New York.	1915-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852500
nyp.33433003311846	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 4 (Nov. 1913-Aug. 1915)	University of the State of New York.	1915-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311846
nyp.33433003311853	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 5 (Nov. 1915-Aug. 1917)	University of the State of New York.	1917-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311853
mdp.39015036852518	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.5 1915/1917 + Index 1-5	University of the State of New York.	1917-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852518
mdp.39015036852526	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.6 1917/1919	University of the State of New York.	1919-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852526
nyp.33433003311861	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 6-7 (Nov. 1917-Aug. 1921)	University of the State of New York.	1921-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311861
mdp.39015036852534	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.7-8 1919-1923	University of the State of New York.	1923-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852534
