htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
mdp.39015035836777	Library work. v.3-5 1909-1911		1911-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/mdp.39015035836777
njp.32101076204641	Library work. v.4-5		1911-00-00	1	1755864	09032253/Additions.		https://catalog.hathitrust.org/Record/003936196	https://hdl.handle.net/2027/njp.32101076204641
nyp.33433003311812	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 1 (Oct. 1907-July 1909)	University of the State of New York.	1909-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311812
mdp.39015036852484	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.2 1909/1911	University of the State of New York.	1911-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852484
nyp.33433003311820	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 2 (Oct. 1909-July 1911)	University of the State of New York.	1911-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311820
nyp.33433003311838	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 3 (Oct. 1911-Aug. 1913)	University of the State of New York.	1913-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311838
mdp.39015036852492	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.3 1911/1913 + Index 1-3	University of the State of New York.	1913-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852492
mdp.39015036852500	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.4 1913/1915	University of the State of New York.	1915-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852500
nyp.33433003311846	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 4 (Nov. 1913-Aug. 1915)	University of the State of New York.	1915-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311846
nyp.33433003311853	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 5 (Nov. 1915-Aug. 1917)	University of the State of New York.	1917-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311853
mdp.39015036852518	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.5 1915/1917 + Index 1-5	University of the State of New York.	1917-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852518
mdp.39015036852526	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.6 1917/1919	University of the State of New York.	1919-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852526
nyp.33433003311861	New York libraries : a quarterly devoted to the interests of the libraries of the state. v. 6-7 (Nov. 1917-Aug. 1921)	University of the State of New York.	1921-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/nyp.33433003311861
mdp.39015036852534	New York libraries : a quarterly devoted to the interests of the libraries of the state. v.7-8 1919-1923	University of the State of New York.	1923-00-00	1	1716474	12005079rev		https://catalog.hathitrust.org/Record/000550145	https://hdl.handle.net/2027/mdp.39015036852534
nyp.33433001052103	North Carolina Library bulletin / North Carolina Library Commission. v. 1-2 (Dec. 1909-Sept. 1912_		1909-00-00	1	1760565			https://catalog.hathitrust.org/Record/007908401	https://hdl.handle.net/2027/nyp.33433001052103
uc1.b3101525	"North Carolina Library bulletin / North Carolina Library Commission. v.1-4 (1910-21; lacks 1:1-2, 5; 3:4)"		1921-00-00	1	1760565			https://catalog.hathitrust.org/Record/007908401	https://hdl.handle.net/2027/uc1.b3101525
nyp.33433001052111	North Carolina Library bulletin / North Carolina Library Commission. v. 3-4 (Dec. 1915-Sept. 1921)		1921-00-00	1	1760565			https://catalog.hathitrust.org/Record/007908401	https://hdl.handle.net/2027/nyp.33433001052111
njp.32101073752295	The Wilson bulletin. v.1 (1914-22)	H.W. Wilson Company.	1922-00-00	1	1780641	86658673		https://catalog.hathitrust.org/Record/009018741	https://hdl.handle.net/2027/njp.32101073752295
